date,weekday,城六区,西北部,东北部,东南部,西南部
2022/1/24,Monday,199.98416666666665,183.09,210.33375,191.41833333333332,201.69750000000002
2022/1/25,Tuesday,104.19583333333333,85.32,103.09875,109.79166666666667,118.29000000000002
2022/1/26,Wednesday,19.11,19.862,21.06875,20.168333333333333,22.542499999999997
2022/1/27,Thursday,23.636666666666667,22.951999999999998,20.706249999999997,23.538333333333338,29.65
2022/1/28,Friday,27.82166666666667,20.892000000000003,19.93,28.058333333333337,30.03
2022/1/29,Saturday,32.56916666666667,26.276,23.3125,40.458333333333336,37.105000000000004
2022/1/30,Sunday,134.24083333333334,89.658,90.60375,157.75,114.01249999999999
2022/1/31,Monday,27.92,26.491999999999997,39.605,36.629999999999995,24.75
2022/2/1,Tuesday,22.18083333333333,23.288,22.412499999999998,20.97833333333333,22.9675
2022/2/2,Wednesday,23.53333333333333,23.342,21.26625,26.52,25.647499999999997
2022/2/3,Thursday,22.102500000000003,22.550000000000004,21.789999999999996,24.271666666666665,25.115
2022/2/4,Friday,23.56583333333333,23.091999999999995,24.028750000000002,21.941666666666666,24.740000000000002
2022/2/5,Saturday,23.14916666666667,23.067999999999994,23.68625,22.346666666666668,24.765
2022/2/6,Sunday,24.847499999999997,23.342000000000002,23.245000000000005,23.125,25.605
2022/2/7,Monday,24.242500000000003,24.208000000000006,23.50625,24.32166666666667,25.407500000000002
2022/2/8,Tuesday,28.798333333333336,26.870000000000005,24.705,31.515,29.1425
2022/2/9,Wednesday,59.54083333333333,40.69,44.1575,78.27666666666666,48.1075
2022/2/10,Thursday,74.92,71.692,77.28125,83.63666666666667,69.835
2022/2/11,Friday,73.1375,55.048,67.50874999999999,83.62166666666667,70.625
2022/2/12,Saturday,54.25833333333333,53.366,59.932500000000005,54.035,56.2
2022/2/13,Sunday,71.9225,68.636,63.86125,67.09833333333333,67.90749999999998
2022/2/14,Monday,28.216666666666665,24.382,30.833750000000002,29.131666666666664,28.8225
2022/2/15,Tuesday,24.51,23.340000000000003,23.254999999999995,24.034999999999997,26.0825
2022/2/16,Wednesday,26.28333333333333,23.624000000000002,24.10125,25.66,29.155
2022/2/17,Thursday,39.14583333333333,35.260000000000005,35.64875000000001,46.93,37.339999999999996
2022/2/18,Friday,53.50583333333333,50.526,56.535,49.95333333333334,51.875
2022/2/19,Saturday,22.58666666666667,26.846000000000004,22.6675,22.778333333333336,24.3325
2022/2/20,Sunday,24.007500000000004,23.934000000000005,22.708750000000002,27.31833333333333,26.3
2022/2/21,Monday,22.763333333333335,23.375999999999998,22.521250000000002,23.771666666666665,25.275
2022/2/22,Tuesday,23.171666666666667,23.398000000000003,23.539999999999996,24.7,25.229999999999997
2022/2/23,Wednesday,29.055833333333336,26.808,24.165,34.513333333333335,30
2022/2/24,Thursday,44.6975,37.574,30.445,52.24999999999999,40.74
2022/2/25,Friday,91.88499999999999,63.910000000000004,76.2675,127.70166666666665,74.52000000000001
2022/2/26,Saturday,28.364166666666662,27.115999999999996,36.02625,40.61333333333334,31.2825
2022/2/27,Sunday,51.60166666666667,41.684000000000005,39.45250000000001,59.728333333333325,44.79
2022/2/28,Monday,88.20583333333333,65.884,73.8175,96.29666666666668,80.0425
2022/3/1,Tuesday,25.66,26.188,26.0375,26.49333333333333,27.9175
2022/3/2,Wednesday,44.98,37.75,36.63375,51.75,45.56
2022/3/3,Thursday,57.12166666666667,51.303999999999995,54.20875,63.38166666666667,57.9475
2022/3/4,Friday,84.69083333333333,71.942,59.13625,109.18666666666667,85.37499999999999
2022/3/5,Saturday,34.37333333333334,30.076000000000004,29.36,37.24833333333333,38.125
2022/3/6,Sunday,50.900000000000006,42.842,35.8425,54.105,55.175
2022/3/7,Monday,53.03083333333334,46.754,43.16,50.495000000000005,56.48
2022/3/8,Tuesday,83.18333333333332,68.208,70.985,90.23,78.70249999999999
2022/3/9,Wednesday,138.73166666666668,125.042,122.4925,155.35333333333332,125.1025
2022/3/10,Thursday,215.58749999999998,200.15200000000002,196.55874999999997,195.27499999999998,196.14749999999998
2022/3/11,Friday,125.15916666666669,134.19,146.10625000000002,117.12666666666667,131.0125
2022/3/12,Saturday,63.57916666666665,59.1,63.85000000000001,66.78666666666668,62.697500000000005
2022/3/13,Sunday,88.47666666666665,71.65,77.26,88.48833333333334,79.625
2022/3/14,Monday,54.0075,47.025999999999996,44.677499999999995,49.471666666666664,60.489999999999995
2022/3/15,Tuesday,71.32833333333333,74.624,61.5525,64.91333333333334,76.63499999999999
2022/3/16,Wednesday,78.23833333333334,82.70200000000001,81.73249999999999,75.41666666666667,77.3625
2022/3/17,Thursday,40.108333333333334,37.614,39.88375,37.95666666666666,40.5325
2022/3/18,Friday,64.01666666666667,55.541999999999994,59.041250000000005,63.34,61.269999999999996
2022/3/19,Saturday,42.6975,38.94200000000001,34.11,38.36666666666667,50.707499999999996
2022/3/20,Sunday,61.348333333333336,38.854,46.89625,63.34,65.22
2022/3/21,Monday,23.4575,24.248,31.47,31.02666666666667,30.012500000000003
2022/3/22,Tuesday,31.005,28.018,27.415,35.821666666666665,31.4475
2022/3/23,Wednesday,78.49833333333333,69.644,61.970000000000006,80.88833333333332,74.2
2022/3/24,Thursday,134.56083333333333,131.74200000000002,108.51500000000001,122.145,138.905
2022/3/25,Friday,128.96416666666667,120.45,97.75,128.56166666666667,124.67750000000001
2022/3/26,Saturday,70.41000000000001,70.13199999999999,64.11999999999999,77.86333333333333,71.585
2022/3/27,Sunday,32.01,31.958000000000006,31.513750000000005,31.889999999999997,34.8525
2022/3/28,Monday,74.69416666666666,66.932,60.842499999999994,64.89666666666666,74.0425
2022/3/29,Tuesday,79.7725,79.67999999999999,77.875,72.61,80.75750000000001
2022/3/30,Wednesday,47.48500000000001,42.176,38.66625,40.74333333333334,47.0925
2022/3/31,Thursday,33.09416666666666,25.657999999999998,27.68125,33.35333333333333,31.627499999999998
2022/4/1,Friday,31.397499999999997,26.375999999999998,31.70625,40.68166666666667,32.475
2022/4/2,Saturday,33.110833333333325,28.224,41.67249999999999,42.61666666666667,31.6125
2022/4/3,Sunday,55.92833333333332,45.44199999999999,49.457499999999996,57.491666666666674,49.5625
2022/4/4,Monday,95.11916666666667,89.10799999999999,93.005,91.07666666666667,95.165
2022/4/5,Tuesday,95.66000000000001,88.15799999999999,86.29750000000001,99.56666666666666,94.97999999999999
2022/4/6,Wednesday,56.987500000000004,63.418000000000006,61.817499999999995,53.615,61.52250000000001
2022/4/7,Thursday,65.80833333333334,62.8,57.301249999999996,60.37333333333333,65.70750000000001
2022/4/8,Friday,116.80416666666666,122.16599999999998,115.54625,116.11166666666666,115.21999999999998
2022/4/9,Saturday,124.85583333333334,115.008,125.25500000000001,135.93166666666664,124.095
2022/4/10,Sunday,133.285,108.276,122.83874999999999,126.53500000000001,147.8875
2022/4/11,Monday,133.57666666666668,125.71200000000002,114.22,152.37833333333333,156.89499999999998
2022/4/12,Tuesday,72.73166666666667,58.924,63.535,74.52666666666666,72.78999999999999
2022/4/13,Wednesday,55.15833333333334,60.839999999999996,54.70375,51.050000000000004,55.575
2022/4/14,Thursday,33.36083333333333,36.62,35.011250000000004,37.72833333333333,42.855000000000004
2022/4/15,Friday,31.48166666666667,28.594000000000005,29.303749999999997,32.403333333333336,32.1075
2022/4/16,Saturday,39.291666666666664,32.724000000000004,38.235,44.66499999999999,39.417500000000004
2022/4/17,Sunday,73.30333333333333,62.80000000000001,65.9725,82.145,72.35000000000001
2022/4/18,Monday,87.55666666666667,64.666,76.72875,95.14333333333333,81.57
2022/4/19,Tuesday,82.59583333333333,57.34999999999999,79.7025,90.28000000000002,63.21000000000001
2022/4/20,Wednesday,74.53666666666666,67.74,71.32375,74.81166666666667,71.185
2022/4/21,Thursday,89.73833333333333,87.09,79.95125,88.01666666666667,92.905
2022/4/22,Friday,41.11,36.760000000000005,35.78125,44.01499999999999,42.9925
2022/4/23,Saturday,75.39666666666668,70.44,73.56625,79.16666666666667,74.625
2022/4/24,Sunday,98.76166666666667,93.316,85.95375,96.245,97.2725
2022/4/25,Monday,101.47333333333331,96.174,104.45,107.30833333333334,98.18
2022/4/26,Tuesday,77.59666666666665,78.52600000000001,68.26875000000001,97.28500000000001,78.19749999999999
2022/4/27,Wednesday,28.78083333333333,27.907999999999998,29.96875,34.10333333333333,29.355
2022/4/28,Thursday,27.128333333333334,24.65,22.731250000000003,23.508333333333336,27.1475
2022/4/29,Friday,62.42416666666667,42.366,60.292500000000004,53.58666666666667,64.62750000000001
2022/4/30,Saturday,27.700833333333335,26.45,26.5475,33.405,29.78
2022/5/1,Sunday,35.24916666666667,31.060000000000002,33.42,39.42333333333333,35.96
2022/5/2,Monday,48.2575,47.275999999999996,42.63625,54.07666666666666,48.177499999999995
2022/5/3,Tuesday,61.93083333333333,62.434000000000005,60.63,64.69333333333333,64.70750000000001
2022/5/4,Wednesday,78.27749999999999,70.14200000000001,75.27624999999999,73.175,71.3775
2022/5/5,Thursday,78.22583333333333,74.858,73.47625,67.32666666666665,79.8625
2022/5/6,Friday,50.44416666666667,47.034,51.19125,49.155,55.44749999999999
2022/5/7,Saturday,39.10916666666667,33.066,36.23500000000001,36.50000000000001,37.4375
2022/5/8,Sunday,26.52333333333333,26.208,26.548750000000005,26.888333333333335,26.5625
2022/5/9,Monday,33.13666666666666,26.792,33.082499999999996,38.625,29.980000000000004
2022/5/10,Tuesday,69.39833333333333,60.7,77.74624999999999,70.46000000000001,76.75
2022/5/11,Wednesday,48.14833333333334,33.392,38.52125,44.77166666666667,47.5125
2022/5/12,Thursday,30.886666666666667,31.802,31.1975,31.956666666666663,32.885
2022/5/13,Friday,26.825833333333335,28.442,29.036250000000003,32.589999999999996,38.95
2022/5/14,Saturday,28.254166666666663,26.892000000000003,25.9625,31.013333333333332,36.2375
2022/5/15,Sunday,30.145000000000007,26.708,27.5325,36.61833333333333,32.2825
2022/5/16,Monday,33.4375,31.441999999999997,29.7775,37.80500000000001,35.6425
2022/5/17,Tuesday,60.70583333333334,55.733999999999995,55.32,64.45166666666667,54.55250000000001
2022/5/18,Wednesday,45.593333333333334,43.356,39.0925,53.281666666666666,43.3125
2022/5/19,Thursday,75.28416666666666,59.208000000000006,73.125,75.98,67.9475
2022/5/20,Friday,91.76416666666665,61.9,74.12125,109.59833333333331,80.885
2022/5/21,Saturday,87.27499999999999,69.46600000000001,75.95875000000001,84.71,75.4975
2022/5/22,Sunday,88.0525,79.742,74.9875,84.37833333333333,81.88
2022/5/23,Monday,71.5825,75.11600000000001,70.42625,64.58500000000001,69.84499999999998
2022/5/24,Tuesday,65.685,62.984,68.00874999999999,68.03166666666668,60.2625
2022/5/25,Wednesday,30.631666666666664,30.562,30.486250000000005,35.75666666666667,31.9375
2022/5/26,Thursday,30.572499999999994,29.106,31.44125,38.08166666666666,27.894999999999996
2022/5/27,Friday,43.459166666666675,41.344,41.875,48.596666666666664,43.235
2022/5/28,Saturday,85.30333333333333,81.22600000000001,81.5975,85.77833333333335,83.5825
2022/5/29,Sunday,44.98250000000001,43.076,44.966249999999995,47.18333333333333,45.9375
2022/5/30,Monday,33.32333333333333,28.782000000000004,30.657500000000006,38.278333333333336,38.365
2022/5/31,Tuesday,57.07583333333334,40.366,46.942499999999995,66.02666666666667,49.6675
2022/6/1,Wednesday,46.517500000000005,35.392,40.385,52.335,43.3525
2022/6/2,Thursday,79.68500000000002,72.30199999999999,74.9575,77.87833333333333,75.48
2022/6/3,Friday,89.29416666666668,83.55,88.15249999999999,95.15166666666669,90.135
2022/6/4,Saturday,53.857499999999995,45.242000000000004,50.442499999999995,54.254999999999995,55.394999999999996
2022/6/5,Sunday,39.020833333333336,32.646,35.9325,47.074999999999996,40.5325
2022/6/6,Monday,26.455000000000002,27.018,23.9425,25.560000000000002,27.080000000000002
2022/6/7,Tuesday,33.044999999999995,33.465999999999994,31.73375,31.75,34.595
2022/6/8,Wednesday,49.264166666666675,47.3,38.38,44.98166666666666,46.955
2022/6/9,Thursday,45.796666666666674,49.848,45.261250000000004,49.18666666666667,43.510000000000005
2022/6/10,Friday,62.673333333333325,60.21,59.30125,60.47166666666667,58.9075
2022/6/11,Saturday,51.587500000000006,53.21600000000001,47.1125,46.385,51.5325
2022/6/12,Sunday,39.62250000000001,36.624,36.4425,42.195,40.1675
2022/6/13,Monday,33.975,30.083999999999996,28.371250000000003,30.925,34.769999999999996
2022/6/14,Tuesday,39.04750000000001,29,31.500000000000004,41.11166666666666,38.989999999999995
2022/6/15,Wednesday,44.95333333333334,39.366,42.015,47.82,40.042500000000004
2022/6/16,Thursday,65.77666666666669,63.164,60.28625,62.596666666666664,67.9275
2022/6/17,Friday,82.44166666666668,67.042,73.62375,91.33166666666666,75.67
2022/6/18,Saturday,83.9525,84.606,81.435,79.00666666666667,79.4075
2022/6/19,Sunday,73.71083333333333,76.136,71.1775,70.04166666666667,76.03
2022/6/20,Monday,82.40583333333332,91.524,82.17625,85.72833333333334,81.2725
2022/6/21,Tuesday,110.67916666666666,83.64599999999999,88.97000000000001,102.40833333333335,98.67750000000001
2022/6/22,Wednesday,78.60499999999999,49.168000000000006,57.61875,70.27833333333334,65.835
2022/6/23,Thursday,44.28666666666667,31.208,36.40125,51.699999999999996,38.8875
2022/6/24,Friday,31.27083333333333,28.118000000000006,28.856250000000003,39.76333333333333,30.990000000000002
2022/6/25,Saturday,94.04416666666667,73.28399999999999,84.9425,95.56833333333334,89.22
2022/6/26,Sunday,65.9775,44.983999999999995,49.75000000000001,68.505,66.32
2022/6/27,Monday,44.12916666666666,39.422000000000004,41.31875,48.35333333333333,39.652499999999996
2022/6/28,Tuesday,31.004166666666666,28.215999999999998,25.884999999999998,32.35666666666666,28.2325
2022/6/29,Wednesday,23.375833333333336,22.59,22.80125,25.518333333333334,23.427500000000002
2022/6/30,Thursday,33.387499999999996,25.284,29.14625,39.248333333333335,31.8325
2022/7/1,Friday,38.120833333333344,35.2,35.230000000000004,39.736666666666665,34.125
2022/7/2,Saturday,62.951666666666675,54.574,50.036249999999995,61.64666666666667,57.0075
2022/7/3,Sunday,40.799166666666665,44.974000000000004,43.47625,42.89333333333334,35.904999999999994
2022/7/4,Monday,36.23916666666667,30.084000000000003,31.417499999999997,36.63,30.4875
2022/7/5,Tuesday,61.607499999999995,46.826,52.6975,55.41499999999999,49.08
2022/7/6,Wednesday,25.584166666666665,25.427999999999997,25.938750000000002,25.475000000000005,25.345
2022/7/7,Thursday,42.95583333333334,33.284000000000006,31.81875,46.11333333333334,39.05
2022/7/8,Friday,49.58416666666667,36.066,40.526250000000005,64.32000000000001,40.1775
2022/7/9,Saturday,32.90583333333333,28.384000000000004,31.93625,41.065000000000005,29.375
2022/7/10,Sunday,27.867499999999996,30.625999999999998,30.3075,27.611666666666668,28.645
2022/7/11,Monday,38.662499999999994,38.05200000000001,37.822500000000005,40.67333333333333,32.3975
2022/7/12,Tuesday,35.89833333333333,31.832,32.892500000000005,35.24666666666666,33.385
2022/7/13,Wednesday,32.027499999999996,30.233999999999998,38.3225,36.38833333333333,29.4375
2022/7/14,Thursday,36.6775,29.3,34.495000000000005,44.18666666666667,33.927499999999995
2022/7/15,Friday,38.55583333333333,30.974,35.885,56.02,34.8225
2022/7/16,Saturday,70.34,58.158,57.879999999999995,78.72333333333333,60.71
2022/7/17,Sunday,48.67583333333334,45.092,47.6,48.906666666666666,40.4375
2022/7/18,Monday,34.595,28.482,37.105000000000004,43.81166666666667,35.575
2022/7/19,Tuesday,53.23250000000001,43.982000000000006,51.23,63.18666666666666,42.542500000000004
2022/7/20,Wednesday,56.11166666666667,63.282000000000004,67.90125,56.39000000000001,47.675
2022/7/21,Thursday,62.59833333333333,55.641999999999996,53.2975,64.31833333333334,53.96000000000001
2022/7/22,Friday,58.228333333333325,53.934000000000005,55.19625,61.214999999999996,50.46
2022/7/23,Saturday,33.47416666666667,31.668,32.6675,32.88833333333333,32.51
2022/7/24,Sunday,62.669999999999995,50.958,62.14625,62.89000000000001,59.7175
2022/7/25,Monday,47.940000000000005,41.218,47.54625,55.294999999999995,44.989999999999995
2022/7/26,Tuesday,50.081666666666656,54.04,66.62374999999999,48.18166666666667,44.8125
2022/7/27,Wednesday,37.9525,33.682,38.786249999999995,43.90833333333334,30.2575
2022/7/28,Thursday,25.571666666666662,23.366,24.89,30.031666666666666,24.125
2022/7/29,Friday,36.458333333333336,34.114,35.735,40.86,34.78
2022/7/30,Saturday,60.277499999999996,60.34400000000001,57.40625,60.11166666666667,57.175000000000004
2022/7/31,Sunday,47.350833333333334,54.65400000000001,42.813750000000006,42.166666666666664,47.614999999999995
2022/8/1,Monday,62.61416666666667,69.306,66.90125,57.38833333333333,55.0025
2022/8/2,Tuesday,63.034166666666664,68.31800000000001,65.90125,64.05,59.66499999999999
2022/8/3,Wednesday,60.619166666666665,66.666,73.88125,61.76333333333333,58.4375
2022/8/4,Thursday,60.2225,59.11,57.60375,57.428333333333335,55.66000000000001
2022/8/5,Friday,51.80916666666666,44.768,31.98125,44.69166666666666,46.77250000000001
2022/8/6,Saturday,42.91,36.998,34.74,50.92333333333334,34.0925
2022/8/7,Sunday,44.57999999999999,38.897999999999996,51.04625,43.98,38.8625
2022/8/8,Monday,23.495833333333334,24.467999999999996,22.6875,25.86833333333333,25.9375
2022/8/9,Tuesday,19.868333333333332,20.968,25.111250000000002,20.956666666666667,19.137500000000003
2022/8/10,Wednesday,32.87166666666666,34.874,39.38625,31.243333333333336,30.5325
2022/8/11,Thursday,43.74333333333333,45.326,50.526250000000005,42.95166666666666,40.947500000000005
2022/8/12,Friday,61.097500000000004,60.8,56.85375,57.708333333333336,59.365
2022/8/13,Saturday,67.535,67.726,70.0425,66.31333333333333,64.395
2022/8/14,Sunday,47.5275,35.815999999999995,35.635,45.568333333333335,45.644999999999996
2022/8/15,Monday,28.7325,21.910000000000004,19.934999999999995,28.87,26.220000000000002
2022/8/16,Tuesday,28.352499999999996,26.432,27.82875,30.936666666666667,27.822499999999998
2022/8/17,Wednesday,47.80583333333334,50.668,47.31125,48.548333333333325,46.815
2022/8/18,Thursday,49.31916666666666,36.891999999999996,40.07625,46.49333333333333,44.7275
2022/8/19,Friday,29.787500000000005,25.994,22.661250000000003,33.056666666666665,28.04
2022/8/20,Saturday,32.07416666666667,29.076,30.89125,38.64666666666667,32.0625
2022/8/21,Sunday,54.63499999999999,50.708000000000006,47.975,50.199999999999996,53.720000000000006
2022/8/22,Monday,30.03083333333333,25.592000000000002,33.6025,34.696666666666665,25.25
2022/8/23,Tuesday,16.754166666666666,14.251999999999999,18.5,19.61,18.48
2022/8/24,Wednesday,29.343333333333334,21.625999999999998,28.2025,28.108333333333334,25.75
2022/8/25,Thursday,29.827499999999997,23.548,30.485,37.56333333333333,26.3625
2022/8/26,Friday,23.819166666666664,20.108000000000004,24.75,35.875,21.8975
2022/8/27,Saturday,22.5775,21.048,22.412499999999998,26.769999999999996,21.884999999999998
2022/8/28,Sunday,40.30416666666667,28.018,34.018750000000004,45.34833333333333,28.875
2022/8/29,Monday,32.07,30.094000000000005,30.740000000000002,27.166666666666668,34.105000000000004
2022/8/30,Tuesday,44.68833333333333,38.392,37.885000000000005,47.303333333333335,40.8525
2022/8/31,Wednesday,23.513333333333332,22.942,23.2425,29.959999999999997,23.8825
2022/9/1,Thursday,33.80833333333333,30.524,29.442500000000003,40.333333333333336,33.1575
2022/9/2,Friday,47.222500000000004,52.318,49.9975,43.38333333333333,47.997499999999995
2022/9/3,Saturday,55.913333333333334,50.692,50.8425,61.56166666666667,49.205
2022/9/4,Sunday,56.01083333333333,47.374,58.15,60.61833333333333,46.6525
2022/9/5,Monday,22.028333333333332,19.86,25.26375,26.416666666666668,24.279999999999998
2022/9/6,Tuesday,27.98416666666667,25.083999999999996,26.432499999999997,35.32666666666666,27.3875
2022/9/7,Wednesday,36.1625,27.924,30.047500000000003,40,30.592499999999998
2022/9/8,Thursday,59.04833333333334,48.294,49.669999999999995,64.02833333333332,49.615
2022/9/9,Friday,82.41666666666667,60.395999999999994,69.60375,90.81,69.4025
2022/9/10,Saturday,94.07166666666666,77.124,77.91625,98.77333333333333,78.9475
2022/9/11,Sunday,51.346666666666664,51.324,43.89,54.18166666666667,53.402499999999996
2022/9/12,Monday,79.16,75.1,67.335,81.26333333333334,74.72
2022/9/13,Tuesday,85.84750000000001,73.34200000000001,75.0125,89.335,82.1875
2022/9/14,Wednesday,59.975833333333334,59.418000000000006,55.25625,60.574999999999996,59.47
2022/9/15,Thursday,47.20583333333334,44.676,49.655,48.50166666666667,46.24999999999999
2022/9/16,Friday,55.14333333333334,48.642,56.558749999999996,56.574999999999996,51.655
2022/9/17,Saturday,75.21833333333332,65.19,73.41125,76.35333333333334,69.3325
2022/9/18,Sunday,35.487500000000004,28.624000000000002,30.835,43.36666666666667,39.072500000000005
2022/9/19,Monday,29.97333333333333,22.684,22.388749999999998,41.089999999999996,32.385
2022/9/20,Tuesday,28.996666666666666,25.208,26.702499999999997,30.561666666666667,27.564999999999998
2022/9/21,Wednesday,51.699999999999996,43.268,45.36,58.57500000000001,48.59
2022/9/22,Thursday,47.097500000000004,42.715999999999994,46.16125,61.153333333333336,46.855000000000004
2022/9/23,Friday,24.3025,25.574,22.7375,30.741666666666664,24.6
2022/9/24,Saturday,45.098333333333336,38.358,35.348749999999995,51.38999999999999,38.5725
2022/9/25,Sunday,79.83333333333334,65.29599999999999,75.39375000000001,86.29333333333334,70.645
2022/9/26,Monday,95.35083333333334,91.826,91.00999999999999,111.06666666666668,82.915
2022/9/27,Tuesday,103.09500000000001,90.67,91.17,111.81666666666666,89.2275
2022/9/28,Wednesday,99.05916666666667,81.66,86.35875,100.47666666666667,94.5425
2022/9/29,Thursday,108.45750000000002,83.38000000000001,92.74375,112.38499999999999,96.635
2022/9/30,Friday,129.9275,115.81599999999999,97.70375,116.28833333333336,122.11500000000001
2022/10/1,Saturday,105.04416666666664,95.91599999999998,80.33375000000001,88.27333333333333,99.8525
2022/10/2,Sunday,27.1425,40.884,27.765,25.903333333333332,30.95
2022/10/3,Monday,17.765833333333333,14.552000000000001,16.23875,21.741666666666664,15.855
2022/10/4,Tuesday,18.225000000000005,18.651999999999997,20.259999999999998,19.145,19.79
2022/10/5,Wednesday,26.278333333333325,20.816,24.12375,31.048333333333332,26.2825
2022/10/6,Thursday,44.99166666666667,34.97,37.62874999999999,49.71333333333333,39.457499999999996
2022/10/7,Friday,74.6125,61.541999999999994,68.03625000000001,76.78500000000001,71.115
2022/10/8,Saturday,85.75,90.96000000000001,90.46875,87.16000000000001,95.99
2022/10/9,Sunday,19.53083333333333,21.526,21.04125,28.73,24.1875
2022/10/10,Monday,22.23,19.48,20.176249999999996,24.96833333333333,23.97
2022/10/11,Tuesday,36.8775,26.577999999999996,27.093749999999996,40.11666666666666,33.7875
2022/10/12,Wednesday,73.11166666666666,67.458,67.53875,79.395,70.825
2022/10/13,Thursday,114.74249999999999,112.98400000000001,110.2,114.13833333333334,115.8975
2022/10/14,Friday,144.22166666666666,132.998,137.4475,143.87833333333333,148.53250000000003
2022/10/15,Saturday,154.82583333333335,105.26799999999999,148.13,178.15166666666667,131.0725
2022/10/16,Sunday,29.743333333333336,17.666,20.79625,39.01333333333333,28.94
2022/10/17,Monday,16.757499999999997,18.160000000000004,19.150000000000002,21.944999999999997,18.447499999999998
2022/10/18,Tuesday,29.44666666666667,26.633999999999997,29.422499999999996,35.486666666666665,27.885
2022/10/19,Wednesday,62.93666666666667,45.85799999999999,57.451249999999995,74.445,55.72
2022/10/20,Thursday,107.21416666666666,103.242,96.86250000000001,98.88666666666667,104.5275
2022/10/21,Friday,129.99833333333333,127.124,118.01000000000002,129.38166666666666,126.11500000000001
2022/10/22,Saturday,41.361666666666665,41.226,55.99375,59.78666666666666,37.322500000000005
2022/10/23,Sunday,27.213333333333335,24.625999999999998,24.85875,31.71666666666667,27.8325
2022/10/24,Monday,59.15999999999999,43.126000000000005,47.235,63.42333333333334,50.739999999999995
2022/10/25,Tuesday,123.16000000000001,96.85,104.61375000000001,141.21666666666667,119.17750000000001
2022/10/26,Wednesday,147.28583333333333,148.818,120.74875,125.27166666666666,152.46
2022/10/27,Thursday,24.586666666666662,20.892000000000003,22.943749999999998,31.09,30.1575
2022/10/28,Friday,55.402499999999996,49.26800000000001,49.85,55.71,53.772499999999994
2022/10/29,Saturday,65.05666666666666,65.766,61.161249999999995,58.12,67.02
2022/10/30,Sunday,90.18166666666667,96.36200000000001,98.73625,95.99833333333333,89.11500000000001
2022/10/31,Monday,44.62083333333333,37.834,48.376250000000006,54.88166666666666,47.697500000000005
2022/11/1,Tuesday,29.986666666666665,26.824,23.853749999999994,34.72833333333333,32.51
2022/11/2,Wednesday,60.86166666666667,53.318000000000005,49.682500000000005,65.01333333333334,60.207499999999996
2022/11/3,Thursday,49.347500000000004,26.339999999999996,43.0525,44.26500000000001,50.277499999999996
2022/11/4,Friday,33.07666666666667,23.978,25.603749999999998,34.39666666666667,33.730000000000004
2022/11/5,Saturday,57.52416666666667,42.402,38.5975,67.79166666666666,47.01
2022/11/6,Sunday,116.28166666666668,91.326,93.9425,134.85500000000002,112.61749999999999
2022/11/7,Monday,49.94416666666667,41.826,60.0725,58.565,58.394999999999996
2022/11/8,Tuesday,59.73083333333333,50.24999999999999,55.151250000000005,66.28166666666667,57.260000000000005
2022/11/9,Wednesday,100.52166666666669,87.98400000000001,91.82249999999999,141.56333333333336,96.6925
2022/11/10,Thursday,117.09333333333332,100.056,109.19999999999999,145.815,110.22749999999999
2022/11/11,Friday,159.3925,117.24000000000001,107.15625,128.10333333333332,173.60500000000002
2022/11/12,Saturday,16.507500000000004,15.368,17.104999999999997,17.304999999999996,18.7025
2022/11/13,Sunday,19.021666666666665,18.708000000000002,20.333750000000002,18.741666666666664,19.207500000000003
2022/11/14,Monday,52.95416666666666,43.384,45.19875000000001,51.125,45.865
2022/11/15,Tuesday,37.86083333333334,30.048000000000002,41.432500000000005,45.20166666666666,36.9475
2022/11/16,Wednesday,43.2775,33.184000000000005,32.9375,62.41,38.5625
2022/11/17,Thursday,82.77166666666668,63.565999999999995,85.42125,118.42500000000001,72.8025
2022/11/18,Friday,111.05999999999999,97.126,112.27625,132.255,100.58500000000001
2022/11/19,Saturday,138.0875,115.56599999999999,121.5625,127.81166666666667,144.8625
2022/11/20,Sunday,181.45833333333334,111.548,114.44375000000002,183.22166666666666,158.4375
2022/11/21,Monday,61.57333333333332,58.315999999999995,52.98374999999999,57.72833333333333,68.78
2022/11/22,Tuesday,61.98500000000001,57.30799999999999,57.11,62.34833333333333,62.540000000000006
2022/11/23,Wednesday,96.0425,97.53,86.30000000000001,91.51333333333334,101
2022/11/24,Thursday,165.22583333333333,137.70999999999998,136.06125,169.44666666666666,159.0525
2022/11/25,Friday,98.47416666666665,75.736,85.70375,104.65666666666668,118.865
2022/11/26,Saturday,25.3475,23.45,21.73625,27.438333333333333,26.615
2022/11/27,Sunday,40.247499999999995,39.664,32.375,40.32833333333334,41.375
2022/11/28,Monday,82.5,76.274,64.99,87.835,88.885
2022/11/29,Tuesday,45.34583333333334,38.366,35.644999999999996,48.28333333333333,43.739999999999995
2022/11/30,Wednesday,29.673333333333336,30.042,31.605,29.825,27.7
2022/12/1,Thursday,35.49,28.381999999999998,27.94375,35.160000000000004,35.58
2022/12/2,Friday,60.12833333333333,45.176,63.245,71.30666666666666,50
2022/12/3,Saturday,29.099999999999998,25.881999999999998,34.59375,39.986666666666665,37.9775
2022/12/4,Sunday,32.14416666666667,31.084000000000003,27.35875,33.10666666666667,33.9775
2022/12/5,Monday,47.18833333333333,36.18,32.481249999999996,52.60166666666667,48.545
2022/12/6,Tuesday,56.671666666666674,29.824,33.052499999999995,64.52166666666668,51.69499999999999
